,News Outlet,User,Date,Tweet,Compound,Positive,Neutral,Negative,Tweet Ago
132,@BBC,Nigerian DonDada🇳🇬,Sat Mar 10 22:39:57 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,133
133,@BBC,parsy,Sat Mar 10 22:39:55 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,134
134,@BBC,Sean K Stafford,Sat Mar 10 22:39:54 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,135
135,@BBC,The Beautiful Ginger,Sat Mar 10 22:39:53 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,136
136,@BBC,Leanne Kiley-Smith,Sat Mar 10 22:39:53 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,137
137,@BBC,Yv,Sat Mar 10 22:39:53 +0000 2018,@dmartw @BBC Or Michael Cane,0.0,0.0,0.0,1.0,138
138,@BBC,Hessa,Sat Mar 10 22:39:51 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,139
139,@BBC,FengShuiMasterChef,Sat Mar 10 22:39:51 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,140
140,@BBC,Seasick,Sat Mar 10 22:39:50 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,141
141,@BBC,Leanne Kiley-Smith,Sat Mar 10 22:39:48 +0000 2018,RT @ronanmcmanus: @BBC  https://t.co/81uBA7v4TF,0.0,0.0,0.0,1.0,142
142,@BBC,Isabel Hoffman,Sat Mar 10 22:39:46 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,143
143,@BBC,GuiguiOD,Sat Mar 10 22:39:44 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,144
144,@BBC,Keith Fries,Sat Mar 10 22:39:42 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,145
145,@BBC,Orni de Guillotine,Sat Mar 10 22:39:42 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,146
146,@BBC,Rebecca,Sat Mar 10 22:39:41 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,147
147,@BBC,Judy Huggins,Sat Mar 10 22:39:40 +0000 2018,@BBC One of the happiest news videos ever. Heart warming.,0.7003,0.42,0.0,0.58,148
148,@BBC,Maia🐝,Sat Mar 10 22:39:37 +0000 2018,"RT @BBC: 🙌 1 year ago today the world became a better place.
#BBCdad https://t.co/Q5I70XxT7T",0.4404,0.209,0.0,0.791,149
149,@BBC,Edward Dawes,Sat Mar 10 22:39:37 +0000 2018,"@SmokesAngel1 Aren’t they any Brits @bbc @skynews
@thesun with a ramrod backbone and a stiff upper lip left to stop… https://t.co/PbqPxWL7AU",0.0,0.0,0.0,1.0,150
150,@CBSNews,Juwon Busari,Sat Mar 10 22:40:27 +0000 2018,RT @CBSNews: Newark Airport police are searching for rapper Juelz Santana after finding gun in his carry-on bag https://t.co/CGMvSpfQLa htt…,-0.34,0.0,0.112,0.888,1
151,@CBSNews,Greg Fann,Sat Mar 10 22:40:26 +0000 2018,@Gmen2018 @trunkhunksquad @CBSNews Where do you get your implausible statistics? https://t.co/UHr9PG7B1G https://t.co/zOJgmGW9tH,0.0,0.0,0.0,1.0,2
152,@CBSNews,RAblogger,Sat Mar 10 22:40:20 +0000 2018,@FreePat62 @KNX1070 @CBSNews The LA estate was bequeathed to the nuns. They do charitable work in poorest neighborh… https://t.co/WtSSYo6C97,-0.2023,0.116,0.151,0.733,3
153,@CBSNews,Marc,Sat Mar 10 22:40:18 +0000 2018,RT @CBSNews: Ex-Asheville cop arraigned on charges he beat man over jaywalking https://t.co/aO02UMuFFg https://t.co/iPBpfpvPfW,-0.2732,0.0,0.139,0.861,4
154,@CBSNews,Terry McCarty,Sat Mar 10 22:40:18 +0000 2018,RT @CBSNews: One of the nuns involved in a real estate legal battle with Katy Perry died Friday after collapsing in court: https://t.co/Wp1…,-0.7845,0.054,0.301,0.645,5
155,@CBSNews,DOF,Sat Mar 10 22:40:07 +0000 2018,RT @CBSNews: Newark Airport police are searching for rapper Juelz Santana after finding gun in his carry-on bag https://t.co/CGMvSpfQLa htt…,-0.34,0.0,0.112,0.888,6
156,@CBSNews,Judy Wallraff,Sat Mar 10 22:38:29 +0000 2018,"RT @rcjhawk86: Ya think??? 🙄

#FakeNews
@CNN
@MSNBC
@NBCNews
@CBSNews

Even when Trump is right, mainstream media downplays it rather than…",0.0,0.0,0.0,1.0,7
157,@CBSNews,Forgot to Forget,Sat Mar 10 22:38:18 +0000 2018,RT @CBSNews: Lost at sea: Vietnamese family reunites with the men who rescued them in 1975 https://t.co/nuDxwQwWIP https://t.co/z9UJuNXgkb,0.128,0.133,0.109,0.758,8
158,@CBSNews,Kensgal3,Sat Mar 10 22:38:17 +0000 2018,"RT @CBSNews: This Alabama sixth grader says he wrote his will ""just in case"" he is ever killed in a shooting at school: https://t.co/uSnLJP…",-0.6705,0.0,0.17,0.83,9
159,@CBSNews,UncleSam,Sat Mar 10 22:38:04 +0000 2018,@KOKOBEAR52 @women4_trump @CBSNews Racist,-0.6124,0.0,0.571,0.429,10
160,@CBSNews,Brandy Dibble,Sat Mar 10 22:37:55 +0000 2018,"RT @CBSNews: ""Black Panther"" reaches $1 billion mark at the global box office
https://t.co/jyp3ZqEMWX https://t.co/S4u3R7tTnD",0.0516,0.079,0.0,0.921,11
161,@CBSNews,Adriana Fernanda Moreno Tenorio,Sat Mar 10 22:37:33 +0000 2018,"RT @CBSNews: Women's March leader refuses to condemn Louis Farrakhan, the anti-Semitic leader of the Nation of Islam; as recently as Wednes…",-0.3818,0.0,0.11,0.89,12
162,@CBSNews,Hey There!,Sat Mar 10 22:37:31 +0000 2018,".@GeorgeWBush__ @GeorgeHWBush @BillClinton @BarackObama 
.@realDonaldTrump   
Trump needs to talk to past president… https://t.co/2ND4VvrQc9",0.0,0.0,0.0,1.0,13
163,@CBSNews,Jason Todd,Sat Mar 10 22:37:30 +0000 2018,RT @CBSNews: “The explanation of a robbery -- from my perspective -- didn’t sound right.” https://t.co/V1qfGN1XLc https://t.co/69TnoiDNWf,0.0,0.0,0.0,1.0,14
164,@CBSNews,Lori McDowell,Sat Mar 10 22:37:22 +0000 2018,"RT @CBSNews: Marvel's ""Black Panther"" crossed the $1 billion mark at the global box office on Saturday, making it the fifth Marvel movie to…",0.4215,0.109,0.0,0.891,15
165,@CBSNews,Stringfellow 3,Sat Mar 10 22:36:54 +0000 2018,"RT @rcjhawk86: Ya think??? 🙄

#FakeNews
@CNN
@MSNBC
@NBCNews
@CBSNews

Even when Trump is right, mainstream media downplays it rather than…",0.0,0.0,0.0,1.0,16
166,@CBSNews,James Logan,Sat Mar 10 22:36:47 +0000 2018,"@CBSNews @jamieyuccas it's tough for all parties, the law abiding person here illegally-getting arrested for such,… https://t.co/PpobARCOCY",-0.2263,0.127,0.216,0.657,17
167,@CBSNews,Wise🦉WittyWell,Sat Mar 10 22:36:42 +0000 2018,"RT @CBSNews: ""Black Panther"" reaches $1 billion mark at the global box office
https://t.co/jyp3ZqEMWX https://t.co/S4u3R7tTnD",0.0516,0.079,0.0,0.921,18
168,@CBSNews,🌻🌻Ronnie🌻🌻,Sat Mar 10 22:36:39 +0000 2018,"Ya think??? 🙄

#FakeNews
@CNN
@MSNBC
@NBCNews
@CBSNews

Even when Trump is right, mainstream media downplays it rat… https://t.co/t7RkQIc6d4",0.0,0.0,0.0,1.0,19
169,@CBSNews,KOKOBEAR52,Sat Mar 10 22:36:16 +0000 2018,@UncleSa10735872 @women4_trump @CBSNews Why are you waiting for something that stupid,-0.5267,0.0,0.254,0.746,20
170,@CBSNews,modern goat,Sat Mar 10 22:36:12 +0000 2018,@bananahands1979 @2015gardener @CBSNews Possibly 🤷🏽‍♀️ sometimes I just can’t help myself .. I just want to understand,0.4588,0.235,0.0,0.765,21
171,@CBSNews,Blake Gryffindor,Sat Mar 10 22:35:39 +0000 2018,"RT @CBSNews: ""Black Panther"" reaches $1 billion mark at the global box office
https://t.co/jyp3ZqEMWX https://t.co/S4u3R7tTnD",0.0516,0.079,0.0,0.921,22
172,@CBSNews,KOKOBEAR52,Sat Mar 10 22:35:39 +0000 2018,@kimjungun23 @CBSNews Take a bath,0.0,0.0,0.0,1.0,23
173,@CBSNews,Zina Charlip,Sat Mar 10 22:35:26 +0000 2018,Florida passes bill preventing marriage of anyone under 17 https://t.co/JLcSJnoqba via @CBSNews,-0.0258,0.0,0.091,0.909,24
174,@CBSNews,Anon Y Mouse,Sat Mar 10 22:35:20 +0000 2018,@CBSNews Will the French buy this crap?!,0.0,0.0,0.0,1.0,25
175,@CBSNews,KOKOBEAR52,Sat Mar 10 22:34:56 +0000 2018,@redmsixsix @CBSNews Say who...are you Black ?,0.0,0.0,0.0,1.0,26
176,@CBSNews,mediate4u,Sat Mar 10 22:34:54 +0000 2018,RT @CBSNews: Trump administration announces it has taken the first step in the regulatory process to ban bump stocks: https://t.co/8TyrReUU…,-0.5574,0.0,0.159,0.841,27
177,@CBSNews,Resistor,Sat Mar 10 22:34:32 +0000 2018,"@ohjulie_why @CBSNews Yeah, and he’s the fertilizer",0.296,0.268,0.0,0.732,28
178,@CBSNews,KOKOBEAR52,Sat Mar 10 22:34:06 +0000 2018,@emgirl954 @CBSNews A thousand to be exact !!!,0.0,0.0,0.0,1.0,29
179,@CBSNews,Melody 🇺🇸 🌊🗽🖖🏽✊🏽🤙🏽🎶,Sat Mar 10 22:34:04 +0000 2018,"RT @CBSNews: This Alabama sixth grader says he wrote his will ""just in case"" he is ever killed in a shooting at school: https://t.co/uSnLJP…",-0.6705,0.0,0.17,0.83,30
180,@CBSNews,Mary Jo Oathout,Sat Mar 10 22:34:03 +0000 2018,@NationalADAPT @SGottliebFDA @ABC7News @wusa9 @nbcwashington @fox5dc @whuttv @DCW50 @wetatvfm @CBSNews @CNN… https://t.co/wzRlBYyptg,0.0,0.0,0.0,1.0,31
181,@CBSNews,RustyBertrand,Sat Mar 10 22:33:45 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,32
182,@CBSNews,stcamp,Sat Mar 10 22:33:45 +0000 2018,@DLeoRed @CBSNews @jamieyuccas It takes upward of 5-10 years and thousands of dollars. The system does not respect… https://t.co/rbe9nC82Rc,0.0,0.0,0.0,1.0,33
183,@CBSNews,Sanchez,Sat Mar 10 22:33:34 +0000 2018,RT @CBSNews: Details are emerging about the three women who were killed by a patient who had been kicked out of their Northern California t…,-0.6705,0.0,0.164,0.836,34
184,@CBSNews,Secure Options,Sat Mar 10 22:33:26 +0000 2018,RT @CBSNews: Details are emerging about the three women who were killed by a patient who had been kicked out of their Northern California t…,-0.6705,0.0,0.164,0.836,35
185,@CBSNews,Noel Adamczyk,Sat Mar 10 22:33:10 +0000 2018,Had to unfollow @CBSNews. I can’t do it anymore stories about high heel sales at an all time low and shit. C’mon I… https://t.co/cq1hWeSyWv,-0.6908,0.0,0.213,0.787,36
186,@CBSNews,💎Jewell Proud American 💎,Sat Mar 10 22:33:07 +0000 2018,RT @DanielEllsberg: I'm showing my age in this video--as is the nuclear era. But this piece by @CBSNews on the dangers of the last half cen…,-0.4939,0.0,0.113,0.887,37
187,@CBSNews,Lindsay Barber,Sat Mar 10 22:33:00 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,38
188,@CBSNews,Stephon Dingle WLKY,Sat Mar 10 22:32:58 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,39
189,@CBSNews,Eleanorgil4,Sat Mar 10 22:32:48 +0000 2018,@CBSNews Disney attraction to follow...,0.4588,0.429,0.0,0.571,40
190,@CBSNews,Mariaines Sullivan,Sat Mar 10 22:32:46 +0000 2018,"RT @CBSNews: On Sunday's @60Minutes, Scott Pelley reports on the difficulty of stopping human smuggling at the southern border; a U.S. Bord…",-0.7269,0.0,0.283,0.717,41
191,@CBSNews,Frank Davis,Sat Mar 10 22:32:43 +0000 2018,@CBSNews So it's bad to be arrested when you break the law? Why have laws,-0.7832,0.0,0.346,0.654,42
192,@CBSNews,慧慧,Sat Mar 10 22:32:33 +0000 2018,RT @arealfriendjane: #全国两会 Please pay attention to 钱旺钱宝wrongly-charged case.南京贪官张敬华，为了侵吞钱旺钱宝数百亿资产，一手遮天，欺上瞒下，置数百万百姓于死地。请中央打掉周永康余孽团伙！@realDon…,0.2263,0.215,0.131,0.654,43
193,@CBSNews,A Aryeh Perez,Sat Mar 10 22:32:26 +0000 2018,@CBSNews  https://t.co/LqaBkQSBRZ,0.0,0.0,0.0,1.0,44
194,@CBSNews,Bart Maverick,Sat Mar 10 22:32:22 +0000 2018,@RealJamesWoods @_SierraWhiskee @ABC @nbc @CBSNews @CNN @MSNBC,0.0,0.0,0.0,1.0,45
195,@CBSNews,Mariaines Sullivan,Sat Mar 10 22:32:18 +0000 2018,"RT @CBSNews: ""This story has had more impact on me than practically anything I've ever done,"" Oprah Winfrey says of her @60Minutes report o…",0.0,0.0,0.0,1.0,46
196,@CBSNews,Sora Farfan,Sat Mar 10 22:31:58 +0000 2018,@CBSNews @jamieyuccas It's inhuman,0.0,0.0,0.0,1.0,47
197,@CBSNews,Mary Jo Oathout,Sat Mar 10 22:31:56 +0000 2018,RT @NationalADAPT: Disability Activists from @NationalADAPT demand @SGottliebFDA to #StopTheShock and torture of Disabled American incl. ch…,-0.6597,0.0,0.265,0.735,48
198,@CBSNews,Prezes 🇵🇱✝⚜⚖💻🔬⚔🔫,Sat Mar 10 22:31:47 +0000 2018,"I invite you Ambassador Azari to Leżajsk, where about 2,500 Jews experience the famous ""Polish anti-Semitism"", you… https://t.co/6a07xJbnDQ",0.1531,0.091,0.0,0.909,49
199,@CBSNews,Mariaines Sullivan,Sat Mar 10 22:31:36 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,50
200,@CBSNews,Juwon Busari,Sat Mar 10 22:40:27 +0000 2018,RT @CBSNews: Newark Airport police are searching for rapper Juelz Santana after finding gun in his carry-on bag https://t.co/CGMvSpfQLa htt…,-0.34,0.0,0.112,0.888,51
201,@CBSNews,Greg Fann,Sat Mar 10 22:40:26 +0000 2018,@Gmen2018 @trunkhunksquad @CBSNews Where do you get your implausible statistics? https://t.co/UHr9PG7B1G https://t.co/zOJgmGW9tH,0.0,0.0,0.0,1.0,52
202,@CBSNews,RAblogger,Sat Mar 10 22:40:20 +0000 2018,@FreePat62 @KNX1070 @CBSNews The LA estate was bequeathed to the nuns. They do charitable work in poorest neighborh… https://t.co/WtSSYo6C97,-0.2023,0.116,0.151,0.733,53
203,@CBSNews,Marc,Sat Mar 10 22:40:18 +0000 2018,RT @CBSNews: Ex-Asheville cop arraigned on charges he beat man over jaywalking https://t.co/aO02UMuFFg https://t.co/iPBpfpvPfW,-0.2732,0.0,0.139,0.861,54
204,@CBSNews,Terry McCarty,Sat Mar 10 22:40:18 +0000 2018,RT @CBSNews: One of the nuns involved in a real estate legal battle with Katy Perry died Friday after collapsing in court: https://t.co/Wp1…,-0.7845,0.054,0.301,0.645,55
205,@CBSNews,DOF,Sat Mar 10 22:40:07 +0000 2018,RT @CBSNews: Newark Airport police are searching for rapper Juelz Santana after finding gun in his carry-on bag https://t.co/CGMvSpfQLa htt…,-0.34,0.0,0.112,0.888,56
206,@CBSNews,Judy Wallraff,Sat Mar 10 22:38:29 +0000 2018,"RT @rcjhawk86: Ya think??? 🙄

#FakeNews
@CNN
@MSNBC
@NBCNews
@CBSNews

Even when Trump is right, mainstream media downplays it rather than…",0.0,0.0,0.0,1.0,57
207,@CBSNews,Forgot to Forget,Sat Mar 10 22:38:18 +0000 2018,RT @CBSNews: Lost at sea: Vietnamese family reunites with the men who rescued them in 1975 https://t.co/nuDxwQwWIP https://t.co/z9UJuNXgkb,0.128,0.133,0.109,0.758,58
208,@CBSNews,Kensgal3,Sat Mar 10 22:38:17 +0000 2018,"RT @CBSNews: This Alabama sixth grader says he wrote his will ""just in case"" he is ever killed in a shooting at school: https://t.co/uSnLJP…",-0.6705,0.0,0.17,0.83,59
209,@CBSNews,UncleSam,Sat Mar 10 22:38:04 +0000 2018,@KOKOBEAR52 @women4_trump @CBSNews Racist,-0.6124,0.0,0.571,0.429,60
210,@CBSNews,Brandy Dibble,Sat Mar 10 22:37:55 +0000 2018,"RT @CBSNews: ""Black Panther"" reaches $1 billion mark at the global box office
https://t.co/jyp3ZqEMWX https://t.co/S4u3R7tTnD",0.0516,0.079,0.0,0.921,61
211,@CBSNews,Adriana Fernanda Moreno Tenorio,Sat Mar 10 22:37:33 +0000 2018,"RT @CBSNews: Women's March leader refuses to condemn Louis Farrakhan, the anti-Semitic leader of the Nation of Islam; as recently as Wednes…",-0.3818,0.0,0.11,0.89,62
212,@CBSNews,Hey There!,Sat Mar 10 22:37:31 +0000 2018,".@GeorgeWBush__ @GeorgeHWBush @BillClinton @BarackObama 
.@realDonaldTrump   
Trump needs to talk to past president… https://t.co/2ND4VvrQc9",0.0,0.0,0.0,1.0,63
213,@CBSNews,Jason Todd,Sat Mar 10 22:37:30 +0000 2018,RT @CBSNews: “The explanation of a robbery -- from my perspective -- didn’t sound right.” https://t.co/V1qfGN1XLc https://t.co/69TnoiDNWf,0.0,0.0,0.0,1.0,64
214,@CBSNews,Lori McDowell,Sat Mar 10 22:37:22 +0000 2018,"RT @CBSNews: Marvel's ""Black Panther"" crossed the $1 billion mark at the global box office on Saturday, making it the fifth Marvel movie to…",0.4215,0.109,0.0,0.891,65
215,@CBSNews,Stringfellow 3,Sat Mar 10 22:36:54 +0000 2018,"RT @rcjhawk86: Ya think??? 🙄

#FakeNews
@CNN
@MSNBC
@NBCNews
@CBSNews

Even when Trump is right, mainstream media downplays it rather than…",0.0,0.0,0.0,1.0,66
216,@CBSNews,James Logan,Sat Mar 10 22:36:47 +0000 2018,"@CBSNews @jamieyuccas it's tough for all parties, the law abiding person here illegally-getting arrested for such,… https://t.co/PpobARCOCY",-0.2263,0.127,0.216,0.657,67
217,@CBSNews,Wise🦉WittyWell,Sat Mar 10 22:36:42 +0000 2018,"RT @CBSNews: ""Black Panther"" reaches $1 billion mark at the global box office
https://t.co/jyp3ZqEMWX https://t.co/S4u3R7tTnD",0.0516,0.079,0.0,0.921,68
218,@CBSNews,🌻🌻Ronnie🌻🌻,Sat Mar 10 22:36:39 +0000 2018,"Ya think??? 🙄

#FakeNews
@CNN
@MSNBC
@NBCNews
@CBSNews

Even when Trump is right, mainstream media downplays it rat… https://t.co/t7RkQIc6d4",0.0,0.0,0.0,1.0,69
219,@CBSNews,KOKOBEAR52,Sat Mar 10 22:36:16 +0000 2018,@UncleSa10735872 @women4_trump @CBSNews Why are you waiting for something that stupid,-0.5267,0.0,0.254,0.746,70
220,@CBSNews,modern goat,Sat Mar 10 22:36:12 +0000 2018,@bananahands1979 @2015gardener @CBSNews Possibly 🤷🏽‍♀️ sometimes I just can’t help myself .. I just want to understand,0.4588,0.235,0.0,0.765,71
221,@CBSNews,Blake Gryffindor,Sat Mar 10 22:35:39 +0000 2018,"RT @CBSNews: ""Black Panther"" reaches $1 billion mark at the global box office
https://t.co/jyp3ZqEMWX https://t.co/S4u3R7tTnD",0.0516,0.079,0.0,0.921,72
222,@CBSNews,KOKOBEAR52,Sat Mar 10 22:35:39 +0000 2018,@kimjungun23 @CBSNews Take a bath,0.0,0.0,0.0,1.0,73
223,@CBSNews,Zina Charlip,Sat Mar 10 22:35:26 +0000 2018,Florida passes bill preventing marriage of anyone under 17 https://t.co/JLcSJnoqba via @CBSNews,-0.0258,0.0,0.091,0.909,74
224,@CBSNews,Anon Y Mouse,Sat Mar 10 22:35:20 +0000 2018,@CBSNews Will the French buy this crap?!,0.0,0.0,0.0,1.0,75
225,@CBSNews,KOKOBEAR52,Sat Mar 10 22:34:56 +0000 2018,@redmsixsix @CBSNews Say who...are you Black ?,0.0,0.0,0.0,1.0,76
226,@CBSNews,mediate4u,Sat Mar 10 22:34:54 +0000 2018,RT @CBSNews: Trump administration announces it has taken the first step in the regulatory process to ban bump stocks: https://t.co/8TyrReUU…,-0.5574,0.0,0.159,0.841,77
227,@CBSNews,Resistor,Sat Mar 10 22:34:32 +0000 2018,"@ohjulie_why @CBSNews Yeah, and he’s the fertilizer",0.296,0.268,0.0,0.732,78
228,@CBSNews,KOKOBEAR52,Sat Mar 10 22:34:06 +0000 2018,@emgirl954 @CBSNews A thousand to be exact !!!,0.0,0.0,0.0,1.0,79
229,@CBSNews,Melody 🇺🇸 🌊🗽🖖🏽✊🏽🤙🏽🎶,Sat Mar 10 22:34:04 +0000 2018,"RT @CBSNews: This Alabama sixth grader says he wrote his will ""just in case"" he is ever killed in a shooting at school: https://t.co/uSnLJP…",-0.6705,0.0,0.17,0.83,80
230,@CBSNews,Mary Jo Oathout,Sat Mar 10 22:34:03 +0000 2018,@NationalADAPT @SGottliebFDA @ABC7News @wusa9 @nbcwashington @fox5dc @whuttv @DCW50 @wetatvfm @CBSNews @CNN… https://t.co/wzRlBYyptg,0.0,0.0,0.0,1.0,81
231,@CBSNews,RustyBertrand,Sat Mar 10 22:33:45 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,82
232,@CBSNews,stcamp,Sat Mar 10 22:33:45 +0000 2018,@DLeoRed @CBSNews @jamieyuccas It takes upward of 5-10 years and thousands of dollars. The system does not respect… https://t.co/rbe9nC82Rc,0.0,0.0,0.0,1.0,83
233,@CBSNews,Sanchez,Sat Mar 10 22:33:34 +0000 2018,RT @CBSNews: Details are emerging about the three women who were killed by a patient who had been kicked out of their Northern California t…,-0.6705,0.0,0.164,0.836,84
234,@CBSNews,Secure Options,Sat Mar 10 22:33:26 +0000 2018,RT @CBSNews: Details are emerging about the three women who were killed by a patient who had been kicked out of their Northern California t…,-0.6705,0.0,0.164,0.836,85
235,@CBSNews,Noel Adamczyk,Sat Mar 10 22:33:10 +0000 2018,Had to unfollow @CBSNews. I can’t do it anymore stories about high heel sales at an all time low and shit. C’mon I… https://t.co/cq1hWeSyWv,-0.6908,0.0,0.213,0.787,86
236,@CBSNews,💎Jewell Proud American 💎,Sat Mar 10 22:33:07 +0000 2018,RT @DanielEllsberg: I'm showing my age in this video--as is the nuclear era. But this piece by @CBSNews on the dangers of the last half cen…,-0.4939,0.0,0.113,0.887,87
237,@CBSNews,Lindsay Barber,Sat Mar 10 22:33:00 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,88
238,@CBSNews,Stephon Dingle WLKY,Sat Mar 10 22:32:58 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,89
239,@CBSNews,Eleanorgil4,Sat Mar 10 22:32:48 +0000 2018,@CBSNews Disney attraction to follow...,0.4588,0.429,0.0,0.571,90
240,@CBSNews,Mariaines Sullivan,Sat Mar 10 22:32:46 +0000 2018,"RT @CBSNews: On Sunday's @60Minutes, Scott Pelley reports on the difficulty of stopping human smuggling at the southern border; a U.S. Bord…",-0.7269,0.0,0.283,0.717,91
241,@CBSNews,Frank Davis,Sat Mar 10 22:32:43 +0000 2018,@CBSNews So it's bad to be arrested when you break the law? Why have laws,-0.7832,0.0,0.346,0.654,92
242,@CBSNews,慧慧,Sat Mar 10 22:32:33 +0000 2018,RT @arealfriendjane: #全国两会 Please pay attention to 钱旺钱宝wrongly-charged case.南京贪官张敬华，为了侵吞钱旺钱宝数百亿资产，一手遮天，欺上瞒下，置数百万百姓于死地。请中央打掉周永康余孽团伙！@realDon…,0.2263,0.215,0.131,0.654,93
243,@CBSNews,A Aryeh Perez,Sat Mar 10 22:32:26 +0000 2018,@CBSNews  https://t.co/LqaBkQSBRZ,0.0,0.0,0.0,1.0,94
244,@CBSNews,Bart Maverick,Sat Mar 10 22:32:22 +0000 2018,@RealJamesWoods @_SierraWhiskee @ABC @nbc @CBSNews @CNN @MSNBC,0.0,0.0,0.0,1.0,95
245,@CBSNews,Mariaines Sullivan,Sat Mar 10 22:32:18 +0000 2018,"RT @CBSNews: ""This story has had more impact on me than practically anything I've ever done,"" Oprah Winfrey says of her @60Minutes report o…",0.0,0.0,0.0,1.0,96
246,@CBSNews,Sora Farfan,Sat Mar 10 22:31:58 +0000 2018,@CBSNews @jamieyuccas It's inhuman,0.0,0.0,0.0,1.0,97
247,@CBSNews,Mary Jo Oathout,Sat Mar 10 22:31:56 +0000 2018,RT @NationalADAPT: Disability Activists from @NationalADAPT demand @SGottliebFDA to #StopTheShock and torture of Disabled American incl. ch…,-0.6597,0.0,0.265,0.735,98
248,@CBSNews,Prezes 🇵🇱✝⚜⚖💻🔬⚔🔫,Sat Mar 10 22:31:47 +0000 2018,"I invite you Ambassador Azari to Leżajsk, where about 2,500 Jews experience the famous ""Polish anti-Semitism"", you… https://t.co/6a07xJbnDQ",0.1531,0.091,0.0,0.909,99
249,@CBSNews,Mariaines Sullivan,Sat Mar 10 22:31:36 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,100
250,@CBSNews,Juwon Busari,Sat Mar 10 22:40:27 +0000 2018,RT @CBSNews: Newark Airport police are searching for rapper Juelz Santana after finding gun in his carry-on bag https://t.co/CGMvSpfQLa htt…,-0.34,0.0,0.112,0.888,101
251,@CBSNews,Greg Fann,Sat Mar 10 22:40:26 +0000 2018,@Gmen2018 @trunkhunksquad @CBSNews Where do you get your implausible statistics? https://t.co/UHr9PG7B1G https://t.co/zOJgmGW9tH,0.0,0.0,0.0,1.0,102
252,@CBSNews,RAblogger,Sat Mar 10 22:40:20 +0000 2018,@FreePat62 @KNX1070 @CBSNews The LA estate was bequeathed to the nuns. They do charitable work in poorest neighborh… https://t.co/WtSSYo6C97,-0.2023,0.116,0.151,0.733,103
